5960,2080,4,957029997
1387,2289,4,974766312
6040,1392,5,956704716
442,1584,5,978454435
3540,168,4,966881213
5108,3072,5,962339093
2402,1299,3,974261992
1334,2580,4,974775971
4497,2901,2,964998712
3470,1580,5,967149821
5517,1278,5,959779135
5798,480,3,959194115
3576,1247,5,966723625
5917,3095,4,957365679
2907,357,2,971819637
4945,3471,4,962642422
5767,1991,3,959056330
3999,193,2,965580322
3665,1909,3,973902315
4375,2720,3,966686731
655,1312,4,975699668
2319,2243,4,974476479
5775,1792,4,958167890
1198,3751,4,974945254
626,3948,3,975785208
2172,3877,1,974611034
1828,1513,2,974700934
268,3100,4,976647162
3067,1267,5,1003866017
2013,2021,4,974676994
4444,2987,5,965090302
1140,3091,5,974876241
2888,1587,5,972056940
4962,3198,5,963097912
4506,1225,5,964982827
1524,3859,4,988566937
4823,1089,5,962919036
2764,3341,5,973136992
2436,2247,3,976154527
676,2109,4,975686621
3332,785,4,967848399
5198,472,2,961688772
2323,3753,2,974444413
5636,535,3,981099940
476,3022,4,976220940
5795,151,3,958079079
4523,88,1,964815156
3607,3175,3,966612469
5754,1799,3,958275771
1650,3703,4,974712541
4478,10,4,984001003
5445,913,5,959973297
3842,1605,3,965910670
4041,2372,3,965713701
4156,288,5,965342068
4621,673,1,964127305
4897,3681,3,962715733
5223,1476,4,961530100
5220,1874,2,961545115
6016,3358,4,956780625
2092,681,4,1002403148
2131,36,3,974646816
520,2336,4,976205649
4160,2661,3,965336438
5759,426,4,959558661
3029,546,2,972845751
475,2301,5,976221684
1051,2959,3,987217568
3175,1288,5,968863449
295,3752,4,976526527
2994,1375,2,970708435
804,1245,5,975395761
2486,912,4,974142991
2077,1673,5,974658138
5740,1429,1,958406127
4020,1198,4,965524289
710,542,1,978588368
5759,1339,3,958256407
3792,1100,3,966018135
3377,2561,4,967588163
3519,337,1,969988768
5785,3253,4,958747585
4907,2352,1,962682408
135,2355,5,977416853
4729,4,4,963350084
2226,2706,4,974661285
1088,1264,4,996276884
4520,2396,4,964837068
4121,2550,3,965357875
1120,1923,4,974912574
202,2005,2,976941452
3727,3654,4,966224517
2233,1014,4,974598133
2069,1219,4,974659940
678,1183,3,989238062
2501,923,5,974085285
5755,1961,3,958264586
264,1954,4,976725290
4971,3468,4,962606096
4508,2361,4,964986704
1559,3699,4,974741693
1647,1993,1,974804132
2616,455,3,973694384
4001,1711,3,965572684
5256,246,4,971964508
3859,2058,4,966019378
4447,367,3,965145895
3683,2395,5,966353816
770,2615,4,977642487
3685,3617,3,983061239
4140,196,2,965353544
1803,177,2,974706335
529,73,5,977449147
2383,788,4,974325095
3049,215,4,970183722
1793,3253,5,974704804
2254,1197,4,974593953
1117,47,5,1001081122
5437,3476,4,960004498
3135,2897,5,969068851
1150,986,2,975197148
5365,2126,2,960503928
2457,480,3,974180024
5350,595,3,960662911
2581,2599,3,974065542
3253,3260,5,969236852
1693,2243,4,974711434
2015,196,1,974678114
1894,3163,5,974693628
388,2797,5,976300899
4009,2291,3,965545957
1029,1175,4,980037148
1530,786,2,1011820879
2944,2321,4,1011210181
4482,2950,1,965018089
3648,528,2,1002817325
4042,3471,3,965512059
1969,778,5,976370531
3476,1997,1,967134554
752,307,4,975459038
4065,1253,3,965474921
3356,1240,4,967698083
2345,924,5,974413187
4100,531,5,965413923
5008,589,4,967432560
5954,610,3,957129634
592,1196,5,975903130
3526,1644,3,967614500
4680,1247,4,963710158
5971,1196,4,957314697
5785,1912,5,958746765
165,3735,4,977199032
1088,3258,3,1016011722
2180,1405,1,974611344
2655,2761,4,1010072119
4040,3020,3,965504622
2362,1608,5,974357089
1493,348,2,974749676
3285,2908,4,968116149
720,3113,3,975528709
620,592,4,975800456
2776,3502,5,973056341
5131,593,5,962131215
5061,317,2,962483673
3567,1206,3,966751861
5945,1272,5,957199633
1746,3697,5,974703874
4411,3608,4,970366847
2151,1965,1,974620766
5538,1937,4,959559792
3306,1953,5,968001404
4669,2013,3,963801986
5573,909,3,959300813
2116,333,4,974650475
3806,2368,1,965966323
1343,923,5,975196235
53,1043,4,977988255
1050,585,3,974964166
4524,1848,1,964814556
5492,2888,3,996710927
26,2137,3,978273028
5307,2021,5,960936548
1776,2991,3,974705686
1897,2779,4,1014235909
2203,1587,5,974604943
4425,364,4,965114004
3625,2723,1,966563368
6000,3206,4,956886528
1837,1785,4,976025946
3394,824,2,967493072
2402,198,4,974261398
1218,1095,2,976565727
2104,3566,4,974652764
4979,1243,3,984545294
3201,1036,4,968625371
2015,1591,5,974757556
1224,1649,4,974838907
438,1345,3,981602012
3971,2297,3,970341734
4500,2617,1,964996879
5397,2916,3,960311099
2552,296,3,973998798
3985,3614,4,965612251
4277,2177,4,965469159
3049,2080,4,970183636
2575,2406,3,973905911
5163,2688,3,961902307
3333,2000,4,967847942
576,1077,5,975980961
1474,2333,4,974754035
411,2454,3,987172912
1980,1479,3,999321439
3607,1394,2,971911912
3687,379,5,966317505
3770,1639,5,966050423
2029,1234,3,974671191
4769,593,5,963085003
123,1784,4,979323667
4653,3169,2,975532517
5531,1201,3,959620182
476,2134,5,976222582
2580,232,4,973889681
2012,2152,1,974680986
1709,1409,2,974715498
1035,1198,4,974991052
1146,253,4,974932485
48,516,3,978146927
1577,2706,4,974736796
26,3261,5,978271858
2853,144,3,972506625
2651,2533,2,973537612
4683,1011,3,963676784
3768,653,3,966273394
3792,2808,2,980434118
4659,500,3,963877227
2348,3702,3,974411435
2031,1909,4,974670611
948,2262,2,975162911
2847,3578,2,1028958563
575,1594,1,975990787
1613,450,3,974733413
5448,1339,3,960264483
2540,361,5,974048676
352,69,3,976330759
4001,3160,1,965582583
5082,1073,3,962409329
2304,2991,3,974497463
1054,2581,4,975102613
5435,1527,3,960062261
4950,3578,4,983223417
744,2311,5,975468948
3217,1041,4,968454859
2088,3668,4,974660388
2967,247,5,971125177
2059,1304,3,974751686
739,317,4,975475394
2859,2423,5,976123456
5592,3555,5,959266170
817,32,4,975389420
5755,2819,5,958265740
4948,111,5,962641502
245,1194,2,976736842
5779,3505,3,958166226
845,678,5,975356003
3729,208,3,967406738
1724,151,4,976441041
5111,1408,2,962427514
1532,151,2,974824633
5658,22,4,958808806
1880,2019,4,975384803
4480,337,2,965028151
1211,2599,5,974843533
2800,3450,1,972860378
3024,1617,4,970539458
4746,1258,4,963246048
4689,2995,1,963614781
889,308,4,975255069
869,1376,4,975276401
5711,593,5,958513845
3934,1064,2,965708098
2869,969,5,972439345
5650,1356,4,958863739
3311,3552,4,968651531
2986,453,3,970809788
4107,3424,5,965688636
1434,2710,2,974759981
1737,2916,5,976062496
3641,3480,5,966487795
284,1274,5,976571905
1373,1566,3,974768375
3065,2354,3,971148515
3521,3098,4,966924222
4802,2144,4,962979293
3259,440,5,968272372
5523,1375,4,959645258
3744,3072,3,966139687
3108,3198,4,969494986
5032,1285,4,962561357
4946,1669,2,962641544
4543,34,4,964672199
4456,535,5,965077067
4452,3159,5,965087198
1369,778,4,974999027
4344,1388,2,965307511
1173,1580,3,974861010
4443,1188,3,965095806
5852,3475,3,957755005
3709,520,2,966276386
2529,1030,3,974057258
1181,551,3,974858356
4140,1357,4,965354476
5634,1968,5,959010550
424,1955,4,1038326460
1048,2599,4,974962753
73,990,3,977867538
5878,2069,4,957550143
4007,266,3,965548248
2848,2804,4,972513831
1908,140,3,974850436
4287,3471,3,965276150
3592,848,5,966646545
4498,1615,3,964998953
3578,2926,3,966710844
4834,2583,2,962930148
4126,1475,3,1014035629
1533,2369,3,974745341
4977,2908,4,962599903
3410,851,2,967491593
2017,316,4,974674504
3808,1918,2,965964069
2015,2431,2,974676070
1101,3409,3,980366029
3618,527,4,966600209
5137,3793,5,964337124
2411,2395,3,974589321
493,2427,1,976216969
5482,2273,4,959868705
1022,2622,4,975006710
5017,589,4,962582852
2073,3448,5,974757787
1982,1673,4,1023591492
4172,1617,5,965332874
5885,3481,4,957774829
4580,2390,5,965527567
1912,3011,5,975382471
4381,1587,3,965175819
4167,3006,3,965846308
602,3932,3,975877910
2290,720,4,974517653
1449,1231,3,975518481
3018,2605,3,970519262
2185,1446,3,975363105
1065,587,4,974948100
4560,780,5,964499073
3625,953,5,966561699
1685,1203,5,974709599
1124,2804,5,975705345
5522,1095,4,959646997
3224,2707,4,968439571
4335,3784,3,965241464
72,3101,4,977868123
3410,3354,2,967434563
5568,479,4,959311217
10,24,3,978230586
4531,1394,4,964740447
4767,3114,5,963088023
5569,2375,4,959649858
1466,50,5,974754727
5567,3467,3,959346990
3735,1260,5,966920918
757,3263,4,975454999
5104,2529,5,962338477
1099,3006,4,974925655
300,2095,5,976506831
6003,161,4,956979655
2782,3247,3,973019072
2710,3328,3,973287807
2167,2053,1,974612879
840,3040,3,996098530
1164,534,4,1004486443
3816,1226,4,965953188
4556,3794,3,964827370
5795,589,4,958076702
690,2700,5,975583680
881,2884,1,975263684
4774,110,5,963113448
494,1713,3,976214600
4870,3552,4,962817437
4408,2791,3,965170951
2181,1219,5,974610796
533,1332,1,976219816
2627,1389,1,988660102
5469,3704,3,959895677
5054,480,5,965151602
338,153,3,976345653
2474,356,5,974149545
493,1094,5,976215078
3822,3836,2,967586305
5260,2791,3,961199511
4834,3821,1,979065574
5301,2683,4,960974593
1017,3868,1,975010828
462,110,4,976227609
3729,1466,4,966216431
6003,902,4,956796046
1352,3823,5,1015801368
1088,318,4,1007363561
2153,3361,4,974623696
5570,2137,4,959542421
4425,3363,4,965108107
3377,172,4,967588540
4313,2366,3,965257876
5526,1186,3,963100569
4715,527,5,963445781
1016,2155,3,975011216
1597,3910,3,989847117
135,3176,4,977417086
1271,1721,4,974815964
3806,2122,4,965966409
635,1380,4,979142447
1303,1268,3,974963260
744,3704,5,975469319
1716,2396,5,974708252
999,456,4,975363818
411,10,3,1010354411
692,1345,4,980621721
4126,2302,2,967641089
1757,1200,5,974703102
4578,678,5,964388917
5184,3328,5,965871731
4238,2076,5,965416107
3526,695,2,967613641
4508,2967,4,964984634
1958,2383,2,1006012756
4204,367,4,965322996
2167,3702,4,974612009
4945,904,3,962641750
1377,383,3,974769947
4425,2366,4,965108547
3438,2858,5,967389397
4809,750,5,963248984
752,3160,2,975464630
1791,1466,3,974699026
5636,6,2,958966675
264,1957,4,976711430
3191,1917,3,968651180
5574,1985,2,959294456
435,1379,3,976249927
3519,1093,3,967574575
671,3571,4,976597371
5091,1411,5,962390577
4765,1019,3,965513681
3479,1104,3,967089310
5292,1251,5,961063480
2544,3386,4,978822792
3224,2763,4,969146255
4237,457,4,965311665
1941,3600,2,974853751
1532,1171,3,974825246
5787,1340,3,1001123793
1988,3872,4,975118726
3539,1483,4,966929642
3525,3593,3,966904489
1347,3717,4,982997924
3362,3785,2,967672080
2727,1240,5,973266742
2223,2501,4,975261225
4060,1580,4,965490382
1303,3203,4,974793813
2781,1214,3,977333460
2205,1633,3,974604864
1377,2167,3,974773590
4227,2266,1,965323020
73,3889,4,984282049
5649,1411,3,958866316
5359,858,5,960547656
850,3949,5,975349129
5302,1566,3,1034352359
1803,2701,4,974705619
4496,3273,3,972354823
4504,1389,1,965011260
2555,2947,3,973997227
117,1238,5,977495570
5005,2099,2,962588095
3359,1266,5,967693629
4282,3649,2,965278654
1938,1405,3,974694686
3754,1297,4,966119508
3167,3204,4,968815430
5567,1014,3,959348018
1937,1387,5,974706418
5558,1282,2,959390908
1088,879,4,988922003
2967,164,3,971111226
967,3844,4,975115492
2860,2932,4,974234760
111,2770,3,977512775
3233,951,4,975471560
711,648,3,975621306
398,1127,4,1044566175
3836,3489,4,966184197
4561,457,5,964498212
4855,262,3,962846275
1341,196,3,974774274
2164,1983,4,974615101
5153,2100,3,961968733
4591,2373,2,964327930
5720,3591,2,958578012
5034,1909,4,975371247
4107,39,3,965689138
5365,1049,4,960503575
5801,1258,4,958010917
6025,2125,4,956731215
1088,3098,4,977339856
4962,2919,5,963095103
3224,1963,4,968521689
5942,1953,5,957202165
2489,1081,2,974143186
4213,435,3,965841158
1227,1358,4,976904906
3683,273,1,966524291
647,442,3,975713691
195,3699,4,977547061
481,344,5,976247779
1605,2070,3,975380260
4789,1653,3,963003382
5543,595,5,959510637
1361,2065,4,974769173
5517,3467,4,959779402
4362,848,1,965189886
1068,1208,5,974942727
5111,1369,4,962333730
1059,1682,4,974951713
1356,3248,1,974772529
4722,940,4,963367820
3393,849,2,967499060
1570,2413,3,974738210
5111,1610,3,962424782
3963,2936,4,965681722
3988,1564,5,965708229
3300,1013,5,968120709
5555,3300,3,959458685
4260,377,3,965323591
1029,1028,5,975002573
1260,3745,4,976137929
5100,3844,4,967806102
4946,1214,5,962760373
5881,788,5,957549439
2380,1923,4,974330508
3768,1190,3,983143947
4062,2959,4,965480643
4200,2916,5,965322308
1024,900,2,975003666
4021,2091,2,965520474
1896,908,5,974691941
3274,2162,2,979766903
3118,3551,4,969403259
4022,1371,2,965521186
2014,3435,5,974675232
4964,1966,4,962616551
4948,1375,2,962645430
2255,3034,4,974590488
205,2987,1,976923700
5961,259,3,957025562
5902,965,3,1008896691
3825,3633,4,965940671
5468,783,2,967832467
1447,3868,3,981021989
471,1676,2,976225290
1088,1888,3,1011285386
4438,911,3,965097774
1752,1617,4,975728726
5306,1663,3,960939607
2038,3255,4,974670365
41,3578,3,978040972
2465,1994,4,974324582
3436,1090,5,970714324
4821,236,2,962927871
3036,1704,5,972133319
5315,913,5,960919057
6016,639,2,956785077
1925,2657,3,974693799
2179,832,2,974609265
4034,1210,4,965510560
1010,509,2,975224003
216,2519,3,976871402
245,2651,3,976827850
3217,1033,3,968777157
1748,1212,4,974708607
2041,262,4,979180182
1725,2706,4,974704813
5771,2138,4,958694319
3401,1350,1,980112967
58,2115,4,977935606
2611,919,5,973727412
245,3259,3,976734753
5793,1304,4,958069568
2740,2012,4,973223058
330,919,5,976388191
5614,2018,3,959204419
327,3610,1,976397930
4478,555,2,984000178
5096,2001,3,962380220
970,3744,2,980624267
4186,535,3,965328950
752,2701,1,975464865
1616,2889,5,974733601
3072,1562,2,969944391
5643,3299,1,970340545
306,1784,5,976489897
2726,428,4,973267988
1502,356,4,974750437
2996,2335,4,972767508
753,1562,4,975460660
3269,1961,4,968199849
1161,3,2,974862482
3024,2699,3,970625249
1121,2002,3,1022868123
1299,1627,2,974787172
4475,1396,5,965062198
3827,25,5,966130364
1854,3743,2,1028507847
1176,1210,5,974858106
3518,1747,5,970237796
5084,2706,5,962399224
4072,1252,5,965451696
2106,1701,1,986919241
3841,3167,2,965998102
1793,3733,4,974704804
1752,2011,4,975729239
3439,3844,3,967318987
264,3255,4,976712831
3067,48,4,969998408
4945,1012,4,962642917
869,1961,4,975275130
3087,3147,5,970019533
3878,2064,3,965832677
877,2370,3,975269783
3178,2138,5,968782065
2106,3489,2,974755249
587,1179,3,976432219
1291,708,4,974790462
2023,2193,4,1006290421
1069,1411,2,974942770
4466,1235,5,965070913
1244,3717,3,975433821
5433,34,4,960049327
3670,2002,4,966376452
4449,2011,4,965087877
3840,1441,5,1046106219
3026,3466,2,970461664
3539,3397,5,967016451
5120,3147,4,962256574
93,1752,1,977632670
5679,2989,4,958619575
5011,3450,3,962635684
1390,2571,3,1018907448
731,892,5,975528402
4153,1597,4,965339646
3365,21,3,967663898
4417,3763,3,965136509
457,529,4,976392593
1303,1610,5,974837252
4390,1610,4,965163071
721,788,3,975775039
1768,1288,5,974701041
880,1405,3,975263596
4473,1201,3,965076266
2785,1256,4,972988977
5925,1104,4,957284303
3884,2137,2,965817499
4808,1497,3,962948514
4591,3317,3,1043026630
678,926,5,978702405
5689,1784,5,958611291
1447,1249,5,981024312
5433,3486,1,960243898
2918,3077,5,971904063
2302,852,3,974497575
235,2303,4,977102853
1130,969,4,974901442
5015,1643,4,962594259
2106,605,2,976033278
1101,1073,5,982008949
5509,1094,2,959721200
975,2288,3,975124553
51,3793,4,977947369
4448,2692,5,966274601
6000,2728,5,956879262
3024,3793,3,970601767
4089,2841,4,965455786
4869,1350,2,963174773
3025,361,4,970460711
5935,223,4,957217973
1101,3578,3,980366053
1854,1617,4,1028508071
2566,2529,4,973963657
2237,1784,4,974598327
1647,3300,2,974712547
2914,1294,3,971762211
4285,2797,4,965279879
355,2282,3,976676485
3391,3254,3,1046199865
5345,1129,1,960671383
1645,610,5,975537483
5057,1358,3,962485001
242,3814,3,977267234
1525,2746,3,974745757
3094,785,4,969650111
4336,648,4,965241630
4506,1957,4,964982924
840,1288,5,976213871
5650,1215,2,1027917988
163,1801,2,977219487
1434,1592,1,974847640
3410,3111,3,967485940
3182,355,1,968781251
74,3408,4,983916314
4279,2787,3,965284531
1124,2918,5,975705612
1952,1719,5,974956259
1317,349,3,1014012591
4169,946,5,967165015
1019,3514,2,996612326
1698,1345,3,975875649
5990,1136,3,956870081
672,1304,5,975625903
5972,3552,4,959717347
2485,2712,2,974145787
4446,1210,5,965093169
1448,2520,4,976126791
2676,2730,4,973402777
5090,2916,5,962392036
3507,367,3,967064095
1389,73,5,974780397
5323,2395,5,960847511
3191,339,2,968653427
4948,3668,3,962651077
4760,3654,4,963100642
1517,535,5,974747144
4939,3317,4,987878275
3864,2652,4,965855223
3053,3897,3,970602043
5287,2375,3,961088811
2106,1810,4,976574738
2910,1973,4,1016472468
2402,988,4,974260248
1160,1363,3,1008036782
2064,1955,5,974666753
59,1246,3,977933606
1265,1126,1,1012103804
3047,3178,4,970184055
4763,1721,4,963090317
5795,661,3,958146130
249,3256,5,976729766
1916,1299,4,974692136
862,3893,3,975339947
3547,1391,3,966833859
1645,3391,4,975538784
869,165,5,975282104
4305,172,3,965264454
4291,1370,4,965274529
793,1210,3,975421736
3713,1854,3,966271426
5614,1584,5,959190776
2148,3087,5,974623507
3539,764,3,966927266
749,1954,4,975478775
3829,1721,4,965938212
3180,532,3,968801707
3131,3350,4,969235786
4139,468,2,965350347
3182,1357,5,968771905
3859,2571,5,965861530
2265,1214,5,974581638
854,3501,2,975355492
1758,3446,4,974788347
5333,2139,3,989048743
5327,1220,5,961101205
2478,1204,4,974149687
2796,1080,2,997323347
5321,592,1,960863634
1010,2953,1,975222613
549,454,4,976069392
3641,2917,5,966486214
3621,2313,5,966576501
4447,356,2,965176068
6000,913,4,956880534
5634,379,2,959008957
1408,2490,2,974762819
1329,2072,4,976897439
414,590,3,976286581
2703,3265,4,973299645
3067,1285,5,1003861736
899,300,3,975219391
5256,19,1,961299778
